"","workerid","scale","degree","stars","judgment","language","exp","compliant","word"
"301","AFGUCC5L330EU","some_all","hi",3,0,"English","e8",TRUE,"all"
"302","AFGUCC5L330EU","good_excellent","low",3,1,"English","e8",TRUE,"good"
"303","AFGUCC5L330EU","memorable_unforgettable","hi",5,1,"English","e8",TRUE,"unforgettable"
"304","AFGUCC5L330EU","some_all","hi",5,1,"English","e8",TRUE,"all"
"305","AFGUCC5L330EU","palatable_delicious","low",1,0,"English","e8",TRUE,"palatable"
"306","AFGUCC5L330EU","memorable_unforgettable","low",5,1,"English","e8",TRUE,"memorable"
"307","AFGUCC5L330EU","palatable_delicious","low",2,1,"English","e8",TRUE,"palatable"
"308","AFGUCC5L330EU","memorable_unforgettable","hi",4,0,"English","e8",TRUE,"unforgettable"
"309","AFGUCC5L330EU","memorable_unforgettable","low",3,0,"English","e8",TRUE,"memorable"
"310","AFGUCC5L330EU","some_all","low",5,1,"English","e8",TRUE,"some"
"311","AFGUCC5L330EU","good_excellent","hi",3,0,"English","e8",TRUE,"excellent"
"312","AFGUCC5L330EU","some_all","hi",4,0,"English","e8",TRUE,"all"
"313","AFGUCC5L330EU","liked_loved","low",4,1,"English","e8",TRUE,"liked"
"314","AFGUCC5L330EU","memorable_unforgettable","hi",2,0,"English","e8",TRUE,"unforgettable"
"315","AFGUCC5L330EU","palatable_delicious","hi",3,0,"English","e8",TRUE,"delicious"
"316","AFGUCC5L330EU","liked_loved","hi",3,0,"English","e8",TRUE,"loved"
"317","AFGUCC5L330EU","memorable_unforgettable","hi",1,0,"English","e8",TRUE,"unforgettable"
"318","AFGUCC5L330EU","memorable_unforgettable","hi",3,0,"English","e8",TRUE,"unforgettable"
"319","AFGUCC5L330EU","palatable_delicious","low",5,1,"English","e8",TRUE,"palatable"
"320","AFGUCC5L330EU","good_excellent","low",4,1,"English","e8",TRUE,"good"
"321","AFGUCC5L330EU","good_excellent","hi",4,0,"English","e8",TRUE,"excellent"
"322","AFGUCC5L330EU","liked_loved","low",1,0,"English","e8",TRUE,"liked"
"323","AFGUCC5L330EU","liked_loved","hi",4,0,"English","e8",TRUE,"loved"
"324","AFGUCC5L330EU","some_all","low",3,1,"English","e8",TRUE,"some"
"325","AFGUCC5L330EU","memorable_unforgettable","low",2,0,"English","e8",TRUE,"memorable"
"326","AFGUCC5L330EU","some_all","hi",2,0,"English","e8",TRUE,"all"
"327","AFGUCC5L330EU","good_excellent","hi",5,1,"English","e8",TRUE,"excellent"
"328","AFGUCC5L330EU","liked_loved","low",3,1,"English","e8",TRUE,"liked"
"329","AFGUCC5L330EU","memorable_unforgettable","low",4,1,"English","e8",TRUE,"memorable"
"330","AFGUCC5L330EU","palatable_delicious","hi",2,0,"English","e8",TRUE,"delicious"
"331","AFGUCC5L330EU","good_excellent","low",1,0,"English","e8",TRUE,"good"
"332","AFGUCC5L330EU","palatable_delicious","hi",5,1,"English","e8",TRUE,"delicious"
"333","AFGUCC5L330EU","some_all","low",1,0,"English","e8",TRUE,"some"
"334","AFGUCC5L330EU","liked_loved","low",2,0,"English","e8",TRUE,"liked"
"335","AFGUCC5L330EU","liked_loved","hi",2,0,"English","e8",TRUE,"loved"
"336","AFGUCC5L330EU","some_all","low",2,0,"English","e8",TRUE,"some"
"337","AFGUCC5L330EU","palatable_delicious","hi",1,0,"English","e8",TRUE,"delicious"
"338","AFGUCC5L330EU","good_excellent","hi",1,0,"English","e8",TRUE,"excellent"
"339","AFGUCC5L330EU","liked_loved","hi",1,0,"English","e8",TRUE,"loved"
"340","AFGUCC5L330EU","some_all","low",4,1,"English","e8",TRUE,"some"
"341","AFGUCC5L330EU","liked_loved","low",5,1,"English","e8",TRUE,"liked"
"342","AFGUCC5L330EU","good_excellent","hi",2,0,"English","e8",TRUE,"excellent"
"343","AFGUCC5L330EU","liked_loved","hi",5,1,"English","e8",TRUE,"loved"
"344","AFGUCC5L330EU","palatable_delicious","low",3,1,"English","e8",TRUE,"palatable"
"345","AFGUCC5L330EU","memorable_unforgettable","low",1,0,"English","e8",TRUE,"memorable"
"346","AFGUCC5L330EU","good_excellent","low",5,1,"English","e8",TRUE,"good"
"347","AFGUCC5L330EU","palatable_delicious","low",4,1,"English","e8",TRUE,"palatable"
"348","AFGUCC5L330EU","some_all","hi",1,0,"English","e8",TRUE,"all"
"349","AFGUCC5L330EU","good_excellent","low",2,1,"English","e8",TRUE,"good"
"350","AFGUCC5L330EU","palatable_delicious","hi",4,1,"English","e8",TRUE,"delicious"
"351","A3QJJR5Y3XE92N","memorable_unforgettable","hi",2,0,"english","e8",TRUE,"unforgettable"
"352","A3QJJR5Y3XE92N","palatable_delicious","low",2,1,"english","e8",TRUE,"palatable"
"353","A3QJJR5Y3XE92N","liked_loved","hi",1,0,"english","e8",TRUE,"loved"
"354","A3QJJR5Y3XE92N","some_all","hi",4,0,"english","e8",TRUE,"all"
"355","A3QJJR5Y3XE92N","liked_loved","low",1,0,"english","e8",TRUE,"liked"
"356","A3QJJR5Y3XE92N","memorable_unforgettable","low",3,0,"english","e8",TRUE,"memorable"
"357","A3QJJR5Y3XE92N","palatable_delicious","hi",4,1,"english","e8",TRUE,"delicious"
"358","A3QJJR5Y3XE92N","some_all","low",1,0,"english","e8",TRUE,"some"
"359","A3QJJR5Y3XE92N","good_excellent","hi",2,0,"english","e8",TRUE,"excellent"
"360","A3QJJR5Y3XE92N","palatable_delicious","low",4,1,"english","e8",TRUE,"palatable"
"361","A3QJJR5Y3XE92N","liked_loved","low",4,1,"english","e8",TRUE,"liked"
"362","A3QJJR5Y3XE92N","liked_loved","hi",2,0,"english","e8",TRUE,"loved"
"363","A3QJJR5Y3XE92N","palatable_delicious","low",5,1,"english","e8",TRUE,"palatable"
"364","A3QJJR5Y3XE92N","good_excellent","low",3,0,"english","e8",TRUE,"good"
"365","A3QJJR5Y3XE92N","liked_loved","hi",3,0,"english","e8",TRUE,"loved"
"366","A3QJJR5Y3XE92N","liked_loved","hi",5,1,"english","e8",TRUE,"loved"
"367","A3QJJR5Y3XE92N","liked_loved","low",2,0,"english","e8",TRUE,"liked"
"368","A3QJJR5Y3XE92N","some_all","hi",1,0,"english","e8",TRUE,"all"
"369","A3QJJR5Y3XE92N","liked_loved","low",5,1,"english","e8",TRUE,"liked"
"370","A3QJJR5Y3XE92N","some_all","hi",3,0,"english","e8",TRUE,"all"
"371","A3QJJR5Y3XE92N","good_excellent","hi",1,0,"english","e8",TRUE,"excellent"
"372","A3QJJR5Y3XE92N","some_all","low",5,1,"english","e8",TRUE,"some"
"373","A3QJJR5Y3XE92N","palatable_delicious","hi",2,0,"english","e8",TRUE,"delicious"
"374","A3QJJR5Y3XE92N","some_all","hi",5,1,"english","e8",TRUE,"all"
"375","A3QJJR5Y3XE92N","palatable_delicious","hi",1,0,"english","e8",TRUE,"delicious"
"376","A3QJJR5Y3XE92N","some_all","hi",2,0,"english","e8",TRUE,"all"
"377","A3QJJR5Y3XE92N","palatable_delicious","low",3,1,"english","e8",TRUE,"palatable"
"378","A3QJJR5Y3XE92N","memorable_unforgettable","hi",4,0,"english","e8",TRUE,"unforgettable"
"379","A3QJJR5Y3XE92N","some_all","low",4,1,"english","e8",TRUE,"some"
"380","A3QJJR5Y3XE92N","palatable_delicious","hi",3,0,"english","e8",TRUE,"delicious"
"381","A3QJJR5Y3XE92N","memorable_unforgettable","hi",5,1,"english","e8",TRUE,"unforgettable"
"382","A3QJJR5Y3XE92N","palatable_delicious","low",1,0,"english","e8",TRUE,"palatable"
"383","A3QJJR5Y3XE92N","good_excellent","hi",4,1,"english","e8",TRUE,"excellent"
"384","A3QJJR5Y3XE92N","good_excellent","hi",5,1,"english","e8",TRUE,"excellent"
"385","A3QJJR5Y3XE92N","good_excellent","low",1,0,"english","e8",TRUE,"good"
"386","A3QJJR5Y3XE92N","good_excellent","low",5,1,"english","e8",TRUE,"good"
"387","A3QJJR5Y3XE92N","some_all","low",3,1,"english","e8",TRUE,"some"
"388","A3QJJR5Y3XE92N","memorable_unforgettable","low",5,1,"english","e8",TRUE,"memorable"
"389","A3QJJR5Y3XE92N","memorable_unforgettable","hi",1,0,"english","e8",TRUE,"unforgettable"
"390","A3QJJR5Y3XE92N","good_excellent","low",4,1,"english","e8",TRUE,"good"
"391","A3QJJR5Y3XE92N","some_all","low",2,1,"english","e8",TRUE,"some"
"392","A3QJJR5Y3XE92N","memorable_unforgettable","low",2,0,"english","e8",TRUE,"memorable"
"393","A3QJJR5Y3XE92N","memorable_unforgettable","low",4,0,"english","e8",TRUE,"memorable"
"394","A3QJJR5Y3XE92N","memorable_unforgettable","low",1,0,"english","e8",TRUE,"memorable"
"395","A3QJJR5Y3XE92N","good_excellent","hi",3,0,"english","e8",TRUE,"excellent"
"396","A3QJJR5Y3XE92N","liked_loved","hi",4,0,"english","e8",TRUE,"loved"
"397","A3QJJR5Y3XE92N","palatable_delicious","hi",5,1,"english","e8",TRUE,"delicious"
"398","A3QJJR5Y3XE92N","good_excellent","low",2,0,"english","e8",TRUE,"good"
"399","A3QJJR5Y3XE92N","memorable_unforgettable","hi",3,0,"english","e8",TRUE,"unforgettable"
"400","A3QJJR5Y3XE92N","liked_loved","low",3,0,"english","e8",TRUE,"liked"
"401","A2DPKKEEW2I6QK","memorable_unforgettable","hi",1,0,"english","e8",TRUE,"unforgettable"
"402","A2DPKKEEW2I6QK","liked_loved","hi",4,1,"english","e8",TRUE,"loved"
"403","A2DPKKEEW2I6QK","memorable_unforgettable","hi",3,0,"english","e8",TRUE,"unforgettable"
"404","A2DPKKEEW2I6QK","palatable_delicious","low",3,0,"english","e8",TRUE,"palatable"
"405","A2DPKKEEW2I6QK","liked_loved","hi",3,1,"english","e8",TRUE,"loved"
"406","A2DPKKEEW2I6QK","liked_loved","hi",2,1,"english","e8",TRUE,"loved"
"407","A2DPKKEEW2I6QK","palatable_delicious","low",5,1,"english","e8",TRUE,"palatable"
"408","A2DPKKEEW2I6QK","some_all","hi",2,0,"english","e8",TRUE,"all"
"409","A2DPKKEEW2I6QK","memorable_unforgettable","hi",4,1,"english","e8",TRUE,"unforgettable"
"410","A2DPKKEEW2I6QK","good_excellent","hi",4,1,"english","e8",TRUE,"excellent"
"411","A2DPKKEEW2I6QK","palatable_delicious","hi",3,1,"english","e8",TRUE,"delicious"
"412","A2DPKKEEW2I6QK","some_all","hi",3,0,"english","e8",TRUE,"all"
"413","A2DPKKEEW2I6QK","some_all","low",5,1,"english","e8",TRUE,"some"
"414","A2DPKKEEW2I6QK","memorable_unforgettable","low",1,0,"english","e8",TRUE,"memorable"
"415","A2DPKKEEW2I6QK","good_excellent","hi",3,0,"english","e8",TRUE,"excellent"
"416","A2DPKKEEW2I6QK","good_excellent","hi",2,0,"english","e8",TRUE,"excellent"
"417","A2DPKKEEW2I6QK","some_all","low",1,0,"english","e8",TRUE,"some"
"418","A2DPKKEEW2I6QK","liked_loved","low",5,1,"english","e8",TRUE,"liked"
"419","A2DPKKEEW2I6QK","good_excellent","low",2,0,"english","e8",TRUE,"good"
"420","A2DPKKEEW2I6QK","memorable_unforgettable","low",5,0,"english","e8",TRUE,"memorable"
"421","A2DPKKEEW2I6QK","good_excellent","low",4,1,"english","e8",TRUE,"good"
"422","A2DPKKEEW2I6QK","palatable_delicious","hi",2,0,"english","e8",TRUE,"delicious"
"423","A2DPKKEEW2I6QK","some_all","low",3,0,"english","e8",TRUE,"some"
"424","A2DPKKEEW2I6QK","liked_loved","low",1,0,"english","e8",TRUE,"liked"
"425","A2DPKKEEW2I6QK","memorable_unforgettable","low",2,0,"english","e8",TRUE,"memorable"
"426","A2DPKKEEW2I6QK","memorable_unforgettable","hi",5,1,"english","e8",TRUE,"unforgettable"
"427","A2DPKKEEW2I6QK","palatable_delicious","low",1,0,"english","e8",TRUE,"palatable"
"428","A2DPKKEEW2I6QK","liked_loved","hi",1,0,"english","e8",TRUE,"loved"
"429","A2DPKKEEW2I6QK","some_all","hi",1,0,"english","e8",TRUE,"all"
"430","A2DPKKEEW2I6QK","liked_loved","low",2,0,"english","e8",TRUE,"liked"
"431","A2DPKKEEW2I6QK","memorable_unforgettable","hi",2,0,"english","e8",TRUE,"unforgettable"
"432","A2DPKKEEW2I6QK","memorable_unforgettable","low",4,1,"english","e8",TRUE,"memorable"
"433","A2DPKKEEW2I6QK","good_excellent","low",3,1,"english","e8",TRUE,"good"
"434","A2DPKKEEW2I6QK","palatable_delicious","hi",1,0,"english","e8",TRUE,"delicious"
"435","A2DPKKEEW2I6QK","good_excellent","low",1,0,"english","e8",TRUE,"good"
"436","A2DPKKEEW2I6QK","good_excellent","hi",5,1,"english","e8",TRUE,"excellent"
"437","A2DPKKEEW2I6QK","good_excellent","low",5,1,"english","e8",TRUE,"good"
"438","A2DPKKEEW2I6QK","some_all","low",2,0,"english","e8",TRUE,"some"
"439","A2DPKKEEW2I6QK","memorable_unforgettable","low",3,1,"english","e8",TRUE,"memorable"
"440","A2DPKKEEW2I6QK","some_all","hi",4,1,"english","e8",TRUE,"all"
"441","A2DPKKEEW2I6QK","palatable_delicious","low",4,1,"english","e8",TRUE,"palatable"
"442","A2DPKKEEW2I6QK","liked_loved","low",4,1,"english","e8",TRUE,"liked"
"443","A2DPKKEEW2I6QK","palatable_delicious","hi",4,1,"english","e8",TRUE,"delicious"
"444","A2DPKKEEW2I6QK","palatable_delicious","low",2,1,"english","e8",TRUE,"palatable"
"445","A2DPKKEEW2I6QK","palatable_delicious","hi",5,1,"english","e8",TRUE,"delicious"
"446","A2DPKKEEW2I6QK","liked_loved","hi",5,1,"english","e8",TRUE,"loved"
"447","A2DPKKEEW2I6QK","liked_loved","low",3,1,"english","e8",TRUE,"liked"
"448","A2DPKKEEW2I6QK","some_all","hi",5,1,"english","e8",TRUE,"all"
"449","A2DPKKEEW2I6QK","good_excellent","hi",1,0,"english","e8",TRUE,"excellent"
"450","A2DPKKEEW2I6QK","some_all","low",4,1,"english","e8",TRUE,"some"
"451","A3P5WIW36V70AI","some_all","hi",2,0,"english","e8",TRUE,"all"
"452","A3P5WIW36V70AI","some_all","hi",4,1,"english","e8",TRUE,"all"
"453","A3P5WIW36V70AI","liked_loved","low",1,0,"english","e8",TRUE,"liked"
"454","A3P5WIW36V70AI","memorable_unforgettable","low",4,1,"english","e8",TRUE,"memorable"
"455","A3P5WIW36V70AI","some_all","hi",5,1,"english","e8",TRUE,"all"
"456","A3P5WIW36V70AI","liked_loved","hi",5,1,"english","e8",TRUE,"loved"
"457","A3P5WIW36V70AI","palatable_delicious","low",1,0,"english","e8",TRUE,"palatable"
"458","A3P5WIW36V70AI","good_excellent","low",3,1,"english","e8",TRUE,"good"
"459","A3P5WIW36V70AI","palatable_delicious","low",3,1,"english","e8",TRUE,"palatable"
"460","A3P5WIW36V70AI","palatable_delicious","hi",4,1,"english","e8",TRUE,"delicious"
"461","A3P5WIW36V70AI","memorable_unforgettable","hi",3,0,"english","e8",TRUE,"unforgettable"
"462","A3P5WIW36V70AI","memorable_unforgettable","hi",2,0,"english","e8",TRUE,"unforgettable"
"463","A3P5WIW36V70AI","good_excellent","low",4,1,"english","e8",TRUE,"good"
"464","A3P5WIW36V70AI","liked_loved","hi",4,1,"english","e8",TRUE,"loved"
"465","A3P5WIW36V70AI","palatable_delicious","hi",1,0,"english","e8",TRUE,"delicious"
"466","A3P5WIW36V70AI","good_excellent","hi",2,0,"english","e8",TRUE,"excellent"
"467","A3P5WIW36V70AI","liked_loved","hi",3,0,"english","e8",TRUE,"loved"
"468","A3P5WIW36V70AI","palatable_delicious","low",4,1,"english","e8",TRUE,"palatable"
"469","A3P5WIW36V70AI","liked_loved","low",3,1,"english","e8",TRUE,"liked"
"470","A3P5WIW36V70AI","good_excellent","hi",4,1,"english","e8",TRUE,"excellent"
"471","A3P5WIW36V70AI","palatable_delicious","hi",5,1,"english","e8",TRUE,"delicious"
"472","A3P5WIW36V70AI","liked_loved","low",5,1,"english","e8",TRUE,"liked"
"473","A3P5WIW36V70AI","some_all","hi",3,0,"english","e8",TRUE,"all"
"474","A3P5WIW36V70AI","memorable_unforgettable","low",3,0,"english","e8",TRUE,"memorable"
"475","A3P5WIW36V70AI","liked_loved","hi",1,0,"english","e8",TRUE,"loved"
"476","A3P5WIW36V70AI","good_excellent","hi",3,0,"english","e8",TRUE,"excellent"
"477","A3P5WIW36V70AI","good_excellent","hi",1,0,"english","e8",TRUE,"excellent"
"478","A3P5WIW36V70AI","palatable_delicious","hi",3,0,"english","e8",TRUE,"delicious"
"479","A3P5WIW36V70AI","good_excellent","hi",5,1,"english","e8",TRUE,"excellent"
"480","A3P5WIW36V70AI","liked_loved","low",4,1,"english","e8",TRUE,"liked"
"481","A3P5WIW36V70AI","some_all","low",4,1,"english","e8",TRUE,"some"
"482","A3P5WIW36V70AI","palatable_delicious","low",2,0,"english","e8",TRUE,"palatable"
"483","A3P5WIW36V70AI","some_all","low",1,0,"english","e8",TRUE,"some"
"484","A3P5WIW36V70AI","some_all","hi",1,0,"english","e8",TRUE,"all"
"485","A3P5WIW36V70AI","memorable_unforgettable","low",1,0,"english","e8",TRUE,"memorable"
"486","A3P5WIW36V70AI","palatable_delicious","low",5,0,"english","e8",TRUE,"palatable"
"487","A3P5WIW36V70AI","good_excellent","low",2,0,"english","e8",TRUE,"good"
"488","A3P5WIW36V70AI","palatable_delicious","hi",2,0,"english","e8",TRUE,"delicious"
"489","A3P5WIW36V70AI","good_excellent","low",1,0,"english","e8",TRUE,"good"
"490","A3P5WIW36V70AI","liked_loved","hi",2,0,"english","e8",TRUE,"loved"
"491","A3P5WIW36V70AI","memorable_unforgettable","low",5,1,"english","e8",TRUE,"memorable"
"492","A3P5WIW36V70AI","memorable_unforgettable","hi",5,1,"english","e8",TRUE,"unforgettable"
"493","A3P5WIW36V70AI","liked_loved","low",2,0,"english","e8",TRUE,"liked"
"494","A3P5WIW36V70AI","some_all","low",5,0,"english","e8",TRUE,"some"
"495","A3P5WIW36V70AI","some_all","low",3,0,"english","e8",TRUE,"some"
"496","A3P5WIW36V70AI","memorable_unforgettable","hi",1,0,"english","e8",TRUE,"unforgettable"
"497","A3P5WIW36V70AI","good_excellent","low",5,1,"english","e8",TRUE,"good"
"498","A3P5WIW36V70AI","memorable_unforgettable","low",2,0,"english","e8",TRUE,"memorable"
"499","A3P5WIW36V70AI","memorable_unforgettable","hi",4,0,"english","e8",TRUE,"unforgettable"
"500","A3P5WIW36V70AI","some_all","low",2,0,"english","e8",TRUE,"some"
"501","A39K9RKR1YHQOR","liked_loved","low",4,1,"English","e8",TRUE,"liked"
"502","A39K9RKR1YHQOR","good_excellent","hi",4,1,"English","e8",TRUE,"excellent"
"503","A39K9RKR1YHQOR","liked_loved","hi",1,0,"English","e8",TRUE,"loved"
"504","A39K9RKR1YHQOR","memorable_unforgettable","low",2,0,"English","e8",TRUE,"memorable"
"505","A39K9RKR1YHQOR","memorable_unforgettable","hi",3,0,"English","e8",TRUE,"unforgettable"
"506","A39K9RKR1YHQOR","liked_loved","hi",4,1,"English","e8",TRUE,"loved"
"507","A39K9RKR1YHQOR","some_all","hi",1,0,"English","e8",TRUE,"all"
"508","A39K9RKR1YHQOR","some_all","hi",2,0,"English","e8",TRUE,"all"
"509","A39K9RKR1YHQOR","good_excellent","hi",1,0,"English","e8",TRUE,"excellent"
"510","A39K9RKR1YHQOR","good_excellent","low",1,0,"English","e8",TRUE,"good"
"511","A39K9RKR1YHQOR","memorable_unforgettable","low",4,1,"English","e8",TRUE,"memorable"
"512","A39K9RKR1YHQOR","memorable_unforgettable","hi",1,0,"English","e8",TRUE,"unforgettable"
"513","A39K9RKR1YHQOR","memorable_unforgettable","low",3,0,"English","e8",TRUE,"memorable"
"514","A39K9RKR1YHQOR","palatable_delicious","low",5,1,"English","e8",TRUE,"palatable"
"515","A39K9RKR1YHQOR","some_all","low",5,1,"English","e8",TRUE,"some"
"516","A39K9RKR1YHQOR","good_excellent","low",2,0,"English","e8",TRUE,"good"
"517","A39K9RKR1YHQOR","memorable_unforgettable","low",1,0,"English","e8",TRUE,"memorable"
"518","A39K9RKR1YHQOR","palatable_delicious","low",2,1,"English","e8",TRUE,"palatable"
"519","A39K9RKR1YHQOR","memorable_unforgettable","hi",5,1,"English","e8",TRUE,"unforgettable"
"520","A39K9RKR1YHQOR","some_all","low",1,0,"English","e8",TRUE,"some"
"521","A39K9RKR1YHQOR","memorable_unforgettable","hi",2,0,"English","e8",TRUE,"unforgettable"
"522","A39K9RKR1YHQOR","good_excellent","low",4,1,"English","e8",TRUE,"good"
"523","A39K9RKR1YHQOR","liked_loved","low",3,1,"English","e8",TRUE,"liked"
"524","A39K9RKR1YHQOR","some_all","low",2,1,"English","e8",TRUE,"some"
"525","A39K9RKR1YHQOR","palatable_delicious","hi",3,1,"English","e8",TRUE,"delicious"
"526","A39K9RKR1YHQOR","palatable_delicious","hi",5,1,"English","e8",TRUE,"delicious"
"527","A39K9RKR1YHQOR","some_all","hi",4,1,"English","e8",TRUE,"all"
"528","A39K9RKR1YHQOR","good_excellent","low",3,0,"English","e8",TRUE,"good"
"529","A39K9RKR1YHQOR","some_all","low",4,1,"English","e8",TRUE,"some"
"530","A39K9RKR1YHQOR","some_all","low",3,1,"English","e8",TRUE,"some"
"531","A39K9RKR1YHQOR","liked_loved","hi",5,1,"English","e8",TRUE,"loved"
"532","A39K9RKR1YHQOR","some_all","hi",3,0,"English","e8",TRUE,"all"
"533","A39K9RKR1YHQOR","some_all","hi",5,1,"English","e8",TRUE,"all"
"534","A39K9RKR1YHQOR","palatable_delicious","low",1,0,"English","e8",TRUE,"palatable"
"535","A39K9RKR1YHQOR","palatable_delicious","low",3,1,"English","e8",TRUE,"palatable"
"536","A39K9RKR1YHQOR","palatable_delicious","low",4,1,"English","e8",TRUE,"palatable"
"537","A39K9RKR1YHQOR","good_excellent","hi",5,1,"English","e8",TRUE,"excellent"
"538","A39K9RKR1YHQOR","palatable_delicious","hi",1,0,"English","e8",TRUE,"delicious"
"539","A39K9RKR1YHQOR","good_excellent","low",5,1,"English","e8",TRUE,"good"
"540","A39K9RKR1YHQOR","memorable_unforgettable","low",5,1,"English","e8",TRUE,"memorable"
"541","A39K9RKR1YHQOR","liked_loved","hi",3,0,"English","e8",TRUE,"loved"
"542","A39K9RKR1YHQOR","palatable_delicious","hi",4,1,"English","e8",TRUE,"delicious"
"543","A39K9RKR1YHQOR","memorable_unforgettable","hi",4,0,"English","e8",TRUE,"unforgettable"
"544","A39K9RKR1YHQOR","good_excellent","hi",2,0,"English","e8",TRUE,"excellent"
"545","A39K9RKR1YHQOR","liked_loved","low",1,0,"English","e8",TRUE,"liked"
"546","A39K9RKR1YHQOR","good_excellent","hi",3,0,"English","e8",TRUE,"excellent"
"547","A39K9RKR1YHQOR","palatable_delicious","hi",2,0,"English","e8",TRUE,"delicious"
"548","A39K9RKR1YHQOR","liked_loved","low",2,0,"English","e8",TRUE,"liked"
"549","A39K9RKR1YHQOR","liked_loved","hi",2,0,"English","e8",TRUE,"loved"
"550","A39K9RKR1YHQOR","liked_loved","low",5,1,"English","e8",TRUE,"liked"
"551","A1BPHW0KCTG34P","some_all","low",1,0,"English","e8",TRUE,"some"
"552","A1BPHW0KCTG34P","liked_loved","hi",1,0,"English","e8",TRUE,"loved"
"553","A1BPHW0KCTG34P","liked_loved","hi",5,1,"English","e8",TRUE,"loved"
"554","A1BPHW0KCTG34P","liked_loved","low",2,1,"English","e8",TRUE,"liked"
"555","A1BPHW0KCTG34P","memorable_unforgettable","low",3,1,"English","e8",TRUE,"memorable"
"556","A1BPHW0KCTG34P","liked_loved","hi",4,1,"English","e8",TRUE,"loved"
"557","A1BPHW0KCTG34P","some_all","low",5,0,"English","e8",TRUE,"some"
"558","A1BPHW0KCTG34P","some_all","low",4,0,"English","e8",TRUE,"some"
"559","A1BPHW0KCTG34P","good_excellent","low",5,1,"English","e8",TRUE,"good"
"560","A1BPHW0KCTG34P","memorable_unforgettable","low",5,1,"English","e8",TRUE,"memorable"
"561","A1BPHW0KCTG34P","palatable_delicious","low",5,0,"English","e8",TRUE,"palatable"
"562","A1BPHW0KCTG34P","liked_loved","low",4,1,"English","e8",TRUE,"liked"
